date,usage,serial_number
2022-12-02,98,EMRPRFDJO1QS6ROH
2022-12-03,111,EMRPRFDJO1QS6ROH
2022-12-04,104,EMRPRFDJO1QS6ROH
2022-12-05,101,EMRPRFDJO1QS6ROH
2022-12-06,106,EMRPRFDJO1QS6ROH
2022-12-07,117,EMRPRFDJO1QS6ROH
2022-12-08,121,EMRPRFDJO1QS6ROH
2022-12-09,108,EMRPRFDJO1QS6ROH
2022-12-10,3,EMRPRFDJO1QS6ROH
2022-12-11,97,EMRPRFDJO1QS6ROH
2022-12-12,106,EMRPRFDJO1QS6ROH
2022-12-13,118,EMRPRFDJO1QS6ROH
2022-12-14,101,EMRPRFDJO1QS6ROH
2022-12-15,83,EMRPRFDJO1QS6ROH
2022-12-16,101,EMRPRFDJO1QS6ROH
2022-12-17,94,EMRPRFDJO1QS6ROH
2022-12-18,116,EMRPRFDJO1QS6ROH
2022-12-19,113,EMRPRFDJO1QS6ROH
2022-12-20,107,EMRPRFDJO1QS6ROH
2022-12-21,114,EMRPRFDJO1QS6ROH
2022-12-22,120,EMRPRFDJO1QS6ROH
2022-12-23,108,EMRPRFDJO1QS6ROH
2022-12-24,97,EMRPRFDJO1QS6ROH
2022-12-25,86,EMRPRFDJO1QS6ROH
2022-12-26,116,EMRPRFDJO1QS6ROH
2022-12-27,99,EMRPRFDJO1QS6ROH
2022-12-28,110,EMRPRFDJO1QS6ROH
2022-12-29,92,EMRPRFDJO1QS6ROH
2022-12-30,101,EMRPRFDJO1QS6ROH
2022-12-31,113,EMRPRFDJO1QS6ROH
2023-01-01,102,EMRPRFDJO1QS6ROH
2023-01-02,122,EMRPRFDJO1QS6ROH
2023-01-03,104,EMRPRFDJO1QS6ROH
2023-01-04,119,EMRPRFDJO1QS6ROH
2023-01-05,125,EMRPRFDJO1QS6ROH
2023-01-06,91,EMRPRFDJO1QS6ROH
2023-01-07,110,EMRPRFDJO1QS6ROH
2023-01-08,125,EMRPRFDJO1QS6ROH
2023-01-09,102,EMRPRFDJO1QS6ROH
2023-01-10,125,EMRPRFDJO1QS6ROH
2023-01-11,119,EMRPRFDJO1QS6ROH
2023-01-12,14,EMRPRFDJO1QS6ROH
2023-01-13,89,EMRPRFDJO1QS6ROH
2023-01-14,90,EMRPRFDJO1QS6ROH
2023-01-15,111,EMRPRFDJO1QS6ROH
2023-01-16,86,EMRPRFDJO1QS6ROH
2023-01-17,120,EMRPRFDJO1QS6ROH
2023-01-18,126,EMRPRFDJO1QS6ROH
2023-01-19,109,EMRPRFDJO1QS6ROH
2023-01-20,114,EMRPRFDJO1QS6ROH
2023-01-21,114,EMRPRFDJO1QS6ROH
2023-01-22,111,EMRPRFDJO1QS6ROH
2023-01-23,95,EMRPRFDJO1QS6ROH
2023-01-24,94,EMRPRFDJO1QS6ROH
2023-01-25,121,EMRPRFDJO1QS6ROH
2023-01-26,112,EMRPRFDJO1QS6ROH
2023-01-27,97,EMRPRFDJO1QS6ROH
2023-01-28,114,EMRPRFDJO1QS6ROH
2023-01-29,108,EMRPRFDJO1QS6ROH
2023-01-30,93,EMRPRFDJO1QS6ROH
2023-01-31,92,EMRPRFDJO1QS6ROH
2023-02-01,97,EMRPRFDJO1QS6ROH
2023-02-02,104,EMRPRFDJO1QS6ROH
2023-02-03,115,EMRPRFDJO1QS6ROH
2023-02-04,117,EMRPRFDJO1QS6ROH
2023-02-05,116,EMRPRFDJO1QS6ROH
2023-02-06,121,EMRPRFDJO1QS6ROH
2023-02-07,98,EMRPRFDJO1QS6ROH
2023-02-08,95,EMRPRFDJO1QS6ROH
2023-02-09,106,EMRPRFDJO1QS6ROH
2023-02-10,103,EMRPRFDJO1QS6ROH
2023-02-11,118,EMRPRFDJO1QS6ROH
2023-02-12,101,EMRPRFDJO1QS6ROH
2023-02-13,95,EMRPRFDJO1QS6ROH
2023-02-14,109,EMRPRFDJO1QS6ROH
2023-02-15,100,EMRPRFDJO1QS6ROH
2023-02-16,108,EMRPRFDJO1QS6ROH
2023-02-17,99,EMRPRFDJO1QS6ROH
2023-02-18,98,EMRPRFDJO1QS6ROH
2023-02-19,108,EMRPRFDJO1QS6ROH
2023-02-20,94,EMRPRFDJO1QS6ROH
2023-02-21,104,EMRPRFDJO1QS6ROH
2023-02-22,100,EMRPRFDJO1QS6ROH
2023-02-23,100,EMRPRFDJO1QS6ROH
2023-02-24,108,EMRPRFDJO1QS6ROH
2023-02-25,100,EMRPRFDJO1QS6ROH
2023-02-26,113,EMRPRFDJO1QS6ROH
2023-02-27,84,EMRPRFDJO1QS6ROH
2023-02-28,115,EMRPRFDJO1QS6ROH
2023-03-01,88,EMRPRFDJO1QS6ROH
2023-03-02,0,EMRPRFDJO1QS6ROH
2023-03-03,115,EMRPRFDJO1QS6ROH
2023-03-04,100,EMRPRFDJO1QS6ROH
2023-03-05,116,EMRPRFDJO1QS6ROH
2023-03-06,89,EMRPRFDJO1QS6ROH
2023-03-07,97,EMRPRFDJO1QS6ROH
2023-03-08,126,EMRPRFDJO1QS6ROH
2023-03-09,95,EMRPRFDJO1QS6ROH
2023-03-10,99,EMRPRFDJO1QS6ROH
2023-03-11,115,EMRPRFDJO1QS6ROH
2023-03-12,108,EMRPRFDJO1QS6ROH
2023-03-13,112,EMRPRFDJO1QS6ROH
2023-03-14,105,EMRPRFDJO1QS6ROH
2023-03-15,93,EMRPRFDJO1QS6ROH
2023-03-16,115,EMRPRFDJO1QS6ROH
2023-03-17,106,EMRPRFDJO1QS6ROH
2023-03-18,96,EMRPRFDJO1QS6ROH
2023-03-19,121,EMRPRFDJO1QS6ROH
2023-03-20,111,EMRPRFDJO1QS6ROH
2023-03-21,102,EMRPRFDJO1QS6ROH
2023-03-22,105,EMRPRFDJO1QS6ROH
2023-03-23,101,EMRPRFDJO1QS6ROH
2023-03-24,100,EMRPRFDJO1QS6ROH
2023-03-25,105,EMRPRFDJO1QS6ROH
2023-03-26,114,EMRPRFDJO1QS6ROH
2023-03-27,116,EMRPRFDJO1QS6ROH
2023-03-28,100,EMRPRFDJO1QS6ROH
2023-03-29,119,EMRPRFDJO1QS6ROH
2023-03-30,109,EMRPRFDJO1QS6ROH
2023-03-31,121,EMRPRFDJO1QS6ROH
2023-04-01,113,EMRPRFDJO1QS6ROH
2023-04-02,106,EMRPRFDJO1QS6ROH
2023-04-03,93,EMRPRFDJO1QS6ROH
2023-04-04,93,EMRPRFDJO1QS6ROH
2023-04-05,104,EMRPRFDJO1QS6ROH
2023-04-06,110,EMRPRFDJO1QS6ROH
2023-04-07,112,EMRPRFDJO1QS6ROH
2023-04-08,108,EMRPRFDJO1QS6ROH
2023-04-09,107,EMRPRFDJO1QS6ROH
2023-04-10,106,EMRPRFDJO1QS6ROH
2023-04-11,91,EMRPRFDJO1QS6ROH
2023-04-12,98,EMRPRFDJO1QS6ROH
2023-04-13,108,EMRPRFDJO1QS6ROH
2023-04-14,94,EMRPRFDJO1QS6ROH
2023-04-15,30,EMRPRFDJO1QS6ROH
2023-04-16,26,EMRPRFDJO1QS6ROH
2023-04-17,5,EMRPRFDJO1QS6ROH
2023-04-18,0,EMRPRFDJO1QS6ROH
2023-04-19,26,EMRPRFDJO1QS6ROH
2023-04-20,21,EMRPRFDJO1QS6ROH
2023-04-21,27,EMRPRFDJO1QS6ROH
2023-04-22,118,EMRPRFDJO1QS6ROH
2023-04-23,112,EMRPRFDJO1QS6ROH
2023-04-24,105,EMRPRFDJO1QS6ROH
2023-04-25,128,EMRPRFDJO1QS6ROH
2023-04-26,77,EMRPRFDJO1QS6ROH
2023-04-27,99,EMRPRFDJO1QS6ROH
2023-04-28,101,EMRPRFDJO1QS6ROH
2023-04-29,111,EMRPRFDJO1QS6ROH
2023-04-30,101,EMRPRFDJO1QS6ROH
2023-05-01,118,EMRPRFDJO1QS6ROH
2023-05-02,110,EMRPRFDJO1QS6ROH
2023-05-03,98,EMRPRFDJO1QS6ROH
2023-05-04,90,EMRPRFDJO1QS6ROH
2023-05-05,110,EMRPRFDJO1QS6ROH
2023-05-06,96,EMRPRFDJO1QS6ROH
2023-05-07,110,EMRPRFDJO1QS6ROH
2023-05-08,111,EMRPRFDJO1QS6ROH
2023-05-09,121,EMRPRFDJO1QS6ROH
2023-05-10,108,EMRPRFDJO1QS6ROH
2023-05-11,110,EMRPRFDJO1QS6ROH
2023-05-12,97,EMRPRFDJO1QS6ROH
2023-05-13,89,EMRPRFDJO1QS6ROH
2023-05-14,89,EMRPRFDJO1QS6ROH
2023-05-15,117,EMRPRFDJO1QS6ROH
2023-05-16,102,EMRPRFDJO1QS6ROH
2023-05-17,113,EMRPRFDJO1QS6ROH
2023-05-18,96,EMRPRFDJO1QS6ROH
2023-05-19,117,EMRPRFDJO1QS6ROH
2023-05-20,113,EMRPRFDJO1QS6ROH
2023-05-21,116,EMRPRFDJO1QS6ROH
2023-05-22,100,EMRPRFDJO1QS6ROH
2023-05-23,117,EMRPRFDJO1QS6ROH
2023-05-24,107,EMRPRFDJO1QS6ROH
2023-05-25,105,EMRPRFDJO1QS6ROH
2023-05-26,118,EMRPRFDJO1QS6ROH
2023-05-27,129,EMRPRFDJO1QS6ROH
2023-05-28,110,EMRPRFDJO1QS6ROH
2023-05-29,114,EMRPRFDJO1QS6ROH
2023-05-30,92,EMRPRFDJO1QS6ROH
2023-05-31,109,EMRPRFDJO1QS6ROH
2023-06-01,121,EMRPRFDJO1QS6ROH
2023-06-02,116,EMRPRFDJO1QS6ROH
2023-06-03,112,EMRPRFDJO1QS6ROH
2023-06-04,101,EMRPRFDJO1QS6ROH
2023-06-05,99,EMRPRFDJO1QS6ROH
2023-06-06,104,EMRPRFDJO1QS6ROH
2023-06-07,90,EMRPRFDJO1QS6ROH
2023-06-08,124,EMRPRFDJO1QS6ROH
2023-06-09,96,EMRPRFDJO1QS6ROH
2023-06-10,111,EMRPRFDJO1QS6ROH
2023-06-11,110,EMRPRFDJO1QS6ROH
2023-06-12,89,EMRPRFDJO1QS6ROH
2023-06-13,99,EMRPRFDJO1QS6ROH
2023-06-14,108,EMRPRFDJO1QS6ROH
2023-06-15,110,EMRPRFDJO1QS6ROH
2023-06-16,2,EMRPRFDJO1QS6ROH
2023-06-17,8,EMRPRFDJO1QS6ROH
2023-06-18,9,EMRPRFDJO1QS6ROH
2023-06-19,4,EMRPRFDJO1QS6ROH
2023-06-20,36,EMRPRFDJO1QS6ROH
2023-06-21,55,EMRPRFDJO1QS6ROH
2023-06-22,32,EMRPRFDJO1QS6ROH
2023-06-23,16,EMRPRFDJO1QS6ROH
2023-06-24,13,EMRPRFDJO1QS6ROH
2023-06-25,17,EMRPRFDJO1QS6ROH
2023-06-26,21,EMRPRFDJO1QS6ROH
2023-06-27,16,EMRPRFDJO1QS6ROH
2023-06-28,13,EMRPRFDJO1QS6ROH
2023-06-29,94,EMRPRFDJO1QS6ROH
2023-06-30,115,EMRPRFDJO1QS6ROH
2023-07-01,105,EMRPRFDJO1QS6ROH
2023-07-02,97,EMRPRFDJO1QS6ROH
2023-07-03,104,EMRPRFDJO1QS6ROH
2023-07-04,112,EMRPRFDJO1QS6ROH
2023-07-05,114,EMRPRFDJO1QS6ROH
2023-07-06,110,EMRPRFDJO1QS6ROH
2023-07-07,109,EMRPRFDJO1QS6ROH
2023-07-08,103,EMRPRFDJO1QS6ROH
2023-07-09,111,EMRPRFDJO1QS6ROH
2023-07-10,104,EMRPRFDJO1QS6ROH
2023-07-11,115,EMRPRFDJO1QS6ROH
2023-07-12,116,EMRPRFDJO1QS6ROH
2023-07-13,115,EMRPRFDJO1QS6ROH
2023-07-14,86,EMRPRFDJO1QS6ROH
2023-07-15,112,EMRPRFDJO1QS6ROH
2023-07-16,115,EMRPRFDJO1QS6ROH
2023-07-17,99,EMRPRFDJO1QS6ROH
2023-07-18,112,EMRPRFDJO1QS6ROH
2023-07-19,132,EMRPRFDJO1QS6ROH
2023-07-20,115,EMRPRFDJO1QS6ROH
2023-07-21,94,EMRPRFDJO1QS6ROH
2023-07-22,99,EMRPRFDJO1QS6ROH
2023-07-23,112,EMRPRFDJO1QS6ROH
2023-07-24,105,EMRPRFDJO1QS6ROH
2023-07-25,7,EMRPRFDJO1QS6ROH
2023-07-26,15,EMRPRFDJO1QS6ROH
2023-07-27,31,EMRPRFDJO1QS6ROH
2023-07-28,32,EMRPRFDJO1QS6ROH
2023-07-29,22,EMRPRFDJO1QS6ROH
2023-07-30,25,EMRPRFDJO1QS6ROH
2023-07-31,21,EMRPRFDJO1QS6ROH
2023-08-01,29,EMRPRFDJO1QS6ROH
2023-08-02,99,EMRPRFDJO1QS6ROH
2023-08-03,91,EMRPRFDJO1QS6ROH
2023-08-04,110,EMRPRFDJO1QS6ROH
2023-08-05,106,EMRPRFDJO1QS6ROH
2023-08-06,101,EMRPRFDJO1QS6ROH
2023-08-07,107,EMRPRFDJO1QS6ROH
2023-08-08,116,EMRPRFDJO1QS6ROH
2023-08-09,104,EMRPRFDJO1QS6ROH
2023-08-10,130,EMRPRFDJO1QS6ROH
2023-08-11,109,EMRPRFDJO1QS6ROH
2023-08-12,129,EMRPRFDJO1QS6ROH
2023-08-13,108,EMRPRFDJO1QS6ROH
2023-08-14,19,EMRPRFDJO1QS6ROH
2023-08-15,21,EMRPRFDJO1QS6ROH
2023-08-16,11,EMRPRFDJO1QS6ROH
2023-08-17,6,EMRPRFDJO1QS6ROH
2023-08-18,42,EMRPRFDJO1QS6ROH
2023-08-19,29,EMRPRFDJO1QS6ROH
2023-08-20,4,EMRPRFDJO1QS6ROH
2023-08-21,118,EMRPRFDJO1QS6ROH
2023-08-22,97,EMRPRFDJO1QS6ROH
2023-08-23,109,EMRPRFDJO1QS6ROH
2023-08-24,83,EMRPRFDJO1QS6ROH
2023-08-25,111,EMRPRFDJO1QS6ROH
2023-08-26,99,EMRPRFDJO1QS6ROH
2023-08-27,96,EMRPRFDJO1QS6ROH
2023-08-28,107,EMRPRFDJO1QS6ROH
2023-08-29,1,EMRPRFDJO1QS6ROH
2023-08-30,93,EMRPRFDJO1QS6ROH
2023-08-31,82,EMRPRFDJO1QS6ROH
2023-09-01,99,EMRPRFDJO1QS6ROH
2023-09-02,92,EMRPRFDJO1QS6ROH
2023-09-03,123,EMRPRFDJO1QS6ROH
2023-09-04,112,EMRPRFDJO1QS6ROH
2023-09-05,96,EMRPRFDJO1QS6ROH
2023-09-06,112,EMRPRFDJO1QS6ROH
2023-09-07,116,EMRPRFDJO1QS6ROH
2023-09-08,93,EMRPRFDJO1QS6ROH
2023-09-09,119,EMRPRFDJO1QS6ROH
2023-09-10,98,EMRPRFDJO1QS6ROH
2023-09-11,100,EMRPRFDJO1QS6ROH
2023-09-12,119,EMRPRFDJO1QS6ROH
2023-09-13,83,EMRPRFDJO1QS6ROH
2023-09-14,125,EMRPRFDJO1QS6ROH
2023-09-15,111,EMRPRFDJO1QS6ROH
2023-09-16,97,EMRPRFDJO1QS6ROH
2023-09-17,106,EMRPRFDJO1QS6ROH
2023-09-18,111,EMRPRFDJO1QS6ROH
2023-09-19,113,EMRPRFDJO1QS6ROH
2023-09-20,105,EMRPRFDJO1QS6ROH
2023-09-21,109,EMRPRFDJO1QS6ROH
2023-09-22,106,EMRPRFDJO1QS6ROH
2023-09-23,112,EMRPRFDJO1QS6ROH
2023-09-24,107,EMRPRFDJO1QS6ROH
2023-09-25,104,EMRPRFDJO1QS6ROH
2023-09-26,98,EMRPRFDJO1QS6ROH
2023-09-27,105,EMRPRFDJO1QS6ROH
2023-09-28,104,EMRPRFDJO1QS6ROH
2023-09-29,114,EMRPRFDJO1QS6ROH
2023-09-30,104,EMRPRFDJO1QS6ROH
2023-10-01,109,EMRPRFDJO1QS6ROH
2023-10-02,111,EMRPRFDJO1QS6ROH
2023-10-03,108,EMRPRFDJO1QS6ROH
2023-10-04,118,EMRPRFDJO1QS6ROH
2023-10-05,95,EMRPRFDJO1QS6ROH
2023-10-06,101,EMRPRFDJO1QS6ROH
2023-10-07,104,EMRPRFDJO1QS6ROH
2023-10-08,105,EMRPRFDJO1QS6ROH
2023-10-09,116,EMRPRFDJO1QS6ROH
2023-10-10,114,EMRPRFDJO1QS6ROH
2023-10-11,104,EMRPRFDJO1QS6ROH
2023-10-12,1,EMRPRFDJO1QS6ROH
2023-10-13,130,EMRPRFDJO1QS6ROH
2023-10-14,114,EMRPRFDJO1QS6ROH
2023-10-15,106,EMRPRFDJO1QS6ROH
2023-10-16,109,EMRPRFDJO1QS6ROH
2023-10-17,106,EMRPRFDJO1QS6ROH
2023-10-18,116,EMRPRFDJO1QS6ROH
2023-10-19,108,EMRPRFDJO1QS6ROH
2023-10-20,115,EMRPRFDJO1QS6ROH
2023-10-21,115,EMRPRFDJO1QS6ROH
2023-10-22,91,EMRPRFDJO1QS6ROH
2023-10-23,106,EMRPRFDJO1QS6ROH
2023-10-24,118,EMRPRFDJO1QS6ROH
2023-10-25,112,EMRPRFDJO1QS6ROH
2023-10-26,117,EMRPRFDJO1QS6ROH
2023-10-27,102,EMRPRFDJO1QS6ROH
2023-10-28,104,EMRPRFDJO1QS6ROH
2022-12-13,44,VFTKT5Y1PXI4BTP1
2022-12-14,28,VFTKT5Y1PXI4BTP1
2022-12-15,34,VFTKT5Y1PXI4BTP1
2022-12-16,33,VFTKT5Y1PXI4BTP1
2022-12-17,23,VFTKT5Y1PXI4BTP1
2022-12-18,166,VFTKT5Y1PXI4BTP1
2022-12-19,171,VFTKT5Y1PXI4BTP1
2022-12-20,160,VFTKT5Y1PXI4BTP1
2022-12-21,165,VFTKT5Y1PXI4BTP1
2022-12-22,153,VFTKT5Y1PXI4BTP1
2022-12-23,148,VFTKT5Y1PXI4BTP1
2022-12-24,141,VFTKT5Y1PXI4BTP1
2022-12-25,159,VFTKT5Y1PXI4BTP1
2022-12-26,160,VFTKT5Y1PXI4BTP1
2022-12-27,23,VFTKT5Y1PXI4BTP1
2022-12-28,34,VFTKT5Y1PXI4BTP1
2022-12-29,24,VFTKT5Y1PXI4BTP1
2022-12-30,23,VFTKT5Y1PXI4BTP1
2022-12-31,29,VFTKT5Y1PXI4BTP1
2023-01-01,20,VFTKT5Y1PXI4BTP1
2023-01-02,16,VFTKT5Y1PXI4BTP1
2023-01-03,152,VFTKT5Y1PXI4BTP1
2023-01-04,146,VFTKT5Y1PXI4BTP1
2023-01-05,151,VFTKT5Y1PXI4BTP1
2023-01-06,152,VFTKT5Y1PXI4BTP1
2023-01-07,157,VFTKT5Y1PXI4BTP1
2023-01-08,151,VFTKT5Y1PXI4BTP1
2023-01-09,142,VFTKT5Y1PXI4BTP1
2023-01-10,151,VFTKT5Y1PXI4BTP1
2023-01-11,148,VFTKT5Y1PXI4BTP1
2023-01-12,181,VFTKT5Y1PXI4BTP1
2023-01-13,143,VFTKT5Y1PXI4BTP1
2023-01-14,171,VFTKT5Y1PXI4BTP1
2023-01-15,161,VFTKT5Y1PXI4BTP1
2023-01-16,124,VFTKT5Y1PXI4BTP1
2023-01-17,45,VFTKT5Y1PXI4BTP1
2023-01-18,25,VFTKT5Y1PXI4BTP1
2023-01-19,16,VFTKT5Y1PXI4BTP1
2023-01-20,43,VFTKT5Y1PXI4BTP1
2023-01-21,43,VFTKT5Y1PXI4BTP1
2023-01-22,35,VFTKT5Y1PXI4BTP1
2023-01-23,26,VFTKT5Y1PXI4BTP1
2023-01-24,160,VFTKT5Y1PXI4BTP1
2023-01-25,159,VFTKT5Y1PXI4BTP1
2023-01-26,150,VFTKT5Y1PXI4BTP1
2023-01-27,155,VFTKT5Y1PXI4BTP1
2023-01-28,158,VFTKT5Y1PXI4BTP1
2023-01-29,146,VFTKT5Y1PXI4BTP1
2023-01-30,128,VFTKT5Y1PXI4BTP1
2023-01-31,149,VFTKT5Y1PXI4BTP1
2023-02-01,167,VFTKT5Y1PXI4BTP1
2023-02-02,144,VFTKT5Y1PXI4BTP1
2023-02-03,162,VFTKT5Y1PXI4BTP1
2023-02-04,150,VFTKT5Y1PXI4BTP1
2023-02-05,148,VFTKT5Y1PXI4BTP1
2023-02-06,157,VFTKT5Y1PXI4BTP1
2023-02-07,157,VFTKT5Y1PXI4BTP1
2023-02-08,154,VFTKT5Y1PXI4BTP1
2023-02-09,151,VFTKT5Y1PXI4BTP1
2023-02-10,142,VFTKT5Y1PXI4BTP1
2023-02-11,159,VFTKT5Y1PXI4BTP1
2023-02-12,166,VFTKT5Y1PXI4BTP1
2023-02-13,165,VFTKT5Y1PXI4BTP1
2023-02-14,161,VFTKT5Y1PXI4BTP1
2023-02-15,149,VFTKT5Y1PXI4BTP1
2023-02-16,33,VFTKT5Y1PXI4BTP1
2023-02-17,26,VFTKT5Y1PXI4BTP1
2023-02-18,27,VFTKT5Y1PXI4BTP1
2023-02-19,31,VFTKT5Y1PXI4BTP1
2023-02-20,24,VFTKT5Y1PXI4BTP1
2023-02-21,26,VFTKT5Y1PXI4BTP1
2023-02-22,23,VFTKT5Y1PXI4BTP1
2023-02-23,160,VFTKT5Y1PXI4BTP1
2023-02-24,154,VFTKT5Y1PXI4BTP1
2023-02-25,158,VFTKT5Y1PXI4BTP1
2023-02-26,141,VFTKT5Y1PXI4BTP1
2023-02-27,163,VFTKT5Y1PXI4BTP1
2023-02-28,145,VFTKT5Y1PXI4BTP1
2023-03-01,152,VFTKT5Y1PXI4BTP1
2023-03-02,159,VFTKT5Y1PXI4BTP1
2023-03-03,133,VFTKT5Y1PXI4BTP1
2023-03-04,147,VFTKT5Y1PXI4BTP1
2023-03-05,152,VFTKT5Y1PXI4BTP1
2023-03-06,173,VFTKT5Y1PXI4BTP1
2023-03-07,156,VFTKT5Y1PXI4BTP1
2023-03-08,161,VFTKT5Y1PXI4BTP1
2023-03-09,153,VFTKT5Y1PXI4BTP1
2023-03-10,152,VFTKT5Y1PXI4BTP1
2023-03-11,172,VFTKT5Y1PXI4BTP1
2023-03-12,157,VFTKT5Y1PXI4BTP1
2023-03-13,151,VFTKT5Y1PXI4BTP1
2023-03-14,160,VFTKT5Y1PXI4BTP1
2023-03-15,160,VFTKT5Y1PXI4BTP1
2023-03-16,146,VFTKT5Y1PXI4BTP1
2023-03-17,161,VFTKT5Y1PXI4BTP1
2023-03-18,164,VFTKT5Y1PXI4BTP1
2023-03-19,156,VFTKT5Y1PXI4BTP1
2023-03-20,157,VFTKT5Y1PXI4BTP1
2023-03-21,164,VFTKT5Y1PXI4BTP1
2023-03-22,155,VFTKT5Y1PXI4BTP1
2023-03-23,136,VFTKT5Y1PXI4BTP1
2023-03-24,170,VFTKT5Y1PXI4BTP1
2023-03-25,156,VFTKT5Y1PXI4BTP1
2023-03-26,139,VFTKT5Y1PXI4BTP1
2023-03-27,154,VFTKT5Y1PXI4BTP1
2023-03-28,152,VFTKT5Y1PXI4BTP1
2023-03-29,159,VFTKT5Y1PXI4BTP1
2023-03-30,151,VFTKT5Y1PXI4BTP1
2023-03-31,157,VFTKT5Y1PXI4BTP1
2023-04-01,153,VFTKT5Y1PXI4BTP1
2023-04-02,156,VFTKT5Y1PXI4BTP1
2023-04-03,148,VFTKT5Y1PXI4BTP1
2023-04-04,143,VFTKT5Y1PXI4BTP1
2023-04-05,143,VFTKT5Y1PXI4BTP1
2023-04-06,139,VFTKT5Y1PXI4BTP1
2023-04-07,168,VFTKT5Y1PXI4BTP1
2023-04-08,171,VFTKT5Y1PXI4BTP1
2023-04-09,158,VFTKT5Y1PXI4BTP1
2023-04-10,154,VFTKT5Y1PXI4BTP1
2023-04-11,165,VFTKT5Y1PXI4BTP1
2023-04-12,151,VFTKT5Y1PXI4BTP1
2023-04-13,30,VFTKT5Y1PXI4BTP1
2023-04-14,27,VFTKT5Y1PXI4BTP1
2023-04-15,28,VFTKT5Y1PXI4BTP1
2023-04-16,77,VFTKT5Y1PXI4BTP1
2023-04-17,31,VFTKT5Y1PXI4BTP1
2023-04-18,4,VFTKT5Y1PXI4BTP1
2023-04-19,74,VFTKT5Y1PXI4BTP1
2023-04-20,165,VFTKT5Y1PXI4BTP1
2023-04-21,147,VFTKT5Y1PXI4BTP1
2023-04-22,148,VFTKT5Y1PXI4BTP1
2023-04-23,155,VFTKT5Y1PXI4BTP1
2023-04-24,172,VFTKT5Y1PXI4BTP1
2023-04-25,161,VFTKT5Y1PXI4BTP1
2023-04-26,156,VFTKT5Y1PXI4BTP1
2023-04-27,136,VFTKT5Y1PXI4BTP1
2023-04-28,143,VFTKT5Y1PXI4BTP1
2023-04-29,151,VFTKT5Y1PXI4BTP1
2023-04-30,150,VFTKT5Y1PXI4BTP1
2023-05-01,147,VFTKT5Y1PXI4BTP1
2023-05-02,150,VFTKT5Y1PXI4BTP1
2023-05-03,164,VFTKT5Y1PXI4BTP1
2023-05-04,142,VFTKT5Y1PXI4BTP1
2023-05-05,151,VFTKT5Y1PXI4BTP1
2023-05-06,166,VFTKT5Y1PXI4BTP1
2023-05-07,159,VFTKT5Y1PXI4BTP1
2023-05-08,128,VFTKT5Y1PXI4BTP1
2023-05-09,156,VFTKT5Y1PXI4BTP1
2023-05-10,174,VFTKT5Y1PXI4BTP1
2023-05-11,169,VFTKT5Y1PXI4BTP1
2023-05-12,152,VFTKT5Y1PXI4BTP1
2023-05-13,149,VFTKT5Y1PXI4BTP1
2023-05-14,146,VFTKT5Y1PXI4BTP1
2023-05-15,167,VFTKT5Y1PXI4BTP1
2023-05-16,150,VFTKT5Y1PXI4BTP1
2023-05-17,161,VFTKT5Y1PXI4BTP1
2023-05-18,140,VFTKT5Y1PXI4BTP1
2023-05-19,140,VFTKT5Y1PXI4BTP1
2023-05-20,153,VFTKT5Y1PXI4BTP1
2023-05-21,148,VFTKT5Y1PXI4BTP1
2023-05-22,155,VFTKT5Y1PXI4BTP1
2023-05-23,157,VFTKT5Y1PXI4BTP1
2023-05-24,149,VFTKT5Y1PXI4BTP1
2023-05-25,37,VFTKT5Y1PXI4BTP1
2023-05-26,19,VFTKT5Y1PXI4BTP1
2023-05-27,23,VFTKT5Y1PXI4BTP1
2023-05-28,14,VFTKT5Y1PXI4BTP1
2023-05-29,34,VFTKT5Y1PXI4BTP1
2023-05-30,76,VFTKT5Y1PXI4BTP1
2023-05-31,27,VFTKT5Y1PXI4BTP1
2023-06-01,155,VFTKT5Y1PXI4BTP1
2023-06-02,167,VFTKT5Y1PXI4BTP1
2023-06-03,163,VFTKT5Y1PXI4BTP1
2023-06-04,151,VFTKT5Y1PXI4BTP1
2023-06-05,162,VFTKT5Y1PXI4BTP1
2023-06-06,150,VFTKT5Y1PXI4BTP1
2023-06-07,158,VFTKT5Y1PXI4BTP1
2023-06-08,145,VFTKT5Y1PXI4BTP1
2023-06-09,154,VFTKT5Y1PXI4BTP1
2023-06-10,158,VFTKT5Y1PXI4BTP1
2023-06-11,140,VFTKT5Y1PXI4BTP1
2023-06-12,165,VFTKT5Y1PXI4BTP1
2023-06-13,157,VFTKT5Y1PXI4BTP1
2023-06-14,154,VFTKT5Y1PXI4BTP1
2023-06-15,159,VFTKT5Y1PXI4BTP1
2023-06-16,166,VFTKT5Y1PXI4BTP1
2023-06-17,135,VFTKT5Y1PXI4BTP1
2023-06-18,153,VFTKT5Y1PXI4BTP1
2023-06-19,156,VFTKT5Y1PXI4BTP1
2023-02-06,267,2MVYVAEM1KJ0RV1T
2023-02-07,318,2MVYVAEM1KJ0RV1T
2023-02-08,350,2MVYVAEM1KJ0RV1T
2023-02-09,251,2MVYVAEM1KJ0RV1T
2023-02-10,252,2MVYVAEM1KJ0RV1T
2023-02-11,332,2MVYVAEM1KJ0RV1T
2023-02-12,238,2MVYVAEM1KJ0RV1T
2023-02-13,290,2MVYVAEM1KJ0RV1T
2023-02-14,28,2MVYVAEM1KJ0RV1T
2023-02-15,12,2MVYVAEM1KJ0RV1T
