date,break,serial_number
2024-06-06,0,01U8ZIUQJ89BKI3N
2024-08-13,1,01U8ZIUQJ89BKI3N
2024-10-12,1,01U8ZIUQJ89BKI3N
2024-12-03,1,01U8ZIUQJ89BKI3N
2023-11-26,1,CF5JUKIQEJGYSKN9
2024-02-12,1,CF5JUKIQEJGYSKN9
2024-02-28,1,CF5JUKIQEJGYSKN9
2024-03-02,1,CF5JUKIQEJGYSKN9
2024-03-03,1,CF5JUKIQEJGYSKN9
2024-07-22,1,CF5JUKIQEJGYSKN9
2024-08-18,0,CF5JUKIQEJGYSKN9
2025-01-29,1,CF5JUKIQEJGYSKN9
2024-01-31,1,SY2ZGZ5OYZ1UBZH2
2022-04-19,1,P4X3O3GQR37H83IF
2022-06-26,1,P4X3O3GQR37H83IF
2022-10-30,1,P4X3O3GQR37H83IF
2023-10-31,1,0X8SPIF5TSU1OI3R
2024-03-21,1,0X8SPIF5TSU1OI3R
2024-08-20,1,0X8SPIF5TSU1OI3R
2024-10-05,1,0X8SPIF5TSU1OI3R
2025-06-30,1,SUVJ4OIBGJE1SOR9
2025-07-29,1,SUVJ4OIBGJE1SOR9
2023-02-01,0,EMOWSLMKBWAO5L5L
2023-03-21,1,EMOWSLMKBWAO5L5L
2024-02-14,0,VFPO4FNXGOCM7F8J
2024-05-10,1,VFPO4FNXGOCM7F8J
2024-05-26,1,VFPO4FNXGOCM7F8J
2023-08-02,1,2M150M3H47U19S9X
2023-09-08,0,2M150M3H47U19S9X
2023-09-09,1,2M150M3H47U19S9X
2023-12-01,1,2M150M3H47U19S9X
2024-11-17,1,GUT1GAEQ7FSBN3IM
2025-03-04,1,CXR3HT5K1ZY4BWQF
2025-03-08,0,CXR3HT5K1ZY4BWQF
2025-07-28,1,CXR3HT5K1ZY4BWQF
2024-11-27,1,24358MIAGJE1SJ7X
2024-12-24,1,24358MIAGJE1SJ7X
2025-06-17,1,24358MIAGJE1SJ7X
2025-08-25,1,24358MIAGJE1SJ7X
2023-07-24,1,PY0YUB4QOIJHFI31
2023-08-14,1,PY0YUB4QOIJHFI31
2023-12-08,1,PY0YUB4QOIJHFI31
2024-02-05,1,PY0YUB4QOIJHFI31
2024-03-18,1,PY0YUB4QOIJHFI31
2024-09-21,1,PY0YUB4QOIJHFI31
2024-11-13,1,PY0YUB4QOIJHFI31
2025-02-05,1,PY0YUB4QOIJHFI31
2025-02-22,1,PY0YUB4QOIJHFI31
2022-12-13,1,GFIXSY85C9E1R3IQ
2023-08-21,1,GFIXSY85C9E1R3IQ
2023-08-22,1,GFIXSY85C9E1R3IQ
2023-10-02,1,GFIXSY85C9E1R3IQ
2023-12-22,1,GFIXSY85C9E1R3IQ
2023-03-16,1,VTNMCHCQSKRAI3IY
2022-10-16,1,VXFQO1KX4RTMJ8F5
2025-04-21,1,G1D7YOZRH6B9QLDT
2024-03-19,1,PFM47MYTEJGYSKMX
2024-04-26,1,PFM47MYTEJGYSKMX
2024-09-19,1,PFM47MYTEJGYSKMX
2024-11-21,1,PFM47MYTEJGYSKMX
2024-12-03,1,PFM47MYTEJGYSKMX
2024-12-19,1,PFM47MYTEJGYSKMX
2024-12-23,1,PFM47MYTEJGYSKMX
2024-12-28,1,PFM47MYTEJGYSKMX
2024-12-30,1,PFM47MYTEJGYSKMX
2025-01-31,1,PFM47MYTEJGYSKMX
2025-03-09,1,PFM47MYTEJGYSKMX
2025-03-14,1,PFM47MYTEJGYSKMX
2025-04-24,1,PFM47MYTEJGYSKMX
2025-06-05,0,PFM47MYTEJGYSKMX
2025-07-02,1,PFM47MYTEJGYSKMX
2025-07-05,1,PFM47MYTEJGYSKMX
2024-03-15,1,2YC0FMGP47U197CX
2024-07-07,1,2YC0FMGP47U197CX
2024-08-06,0,2YC0FMGP47U197CX
2024-08-13,1,2YC0FMGP47U197CX
2024-12-01,0,2YC0FMGP47U197CX
2024-12-18,0,2YC0FMGP47U197CX
2024-12-26,1,2YC0FMGP47U197CX
2025-03-22,0,2YC0FMGP47U197CX
2025-06-05,1,2YC0FMGP47U197CX
2023-05-06,1,GXOEB4VGM21UAL0K
2023-07-13,1,GXOEB4VGM21UAL0K
2023-08-06,0,GXOEB4VGM21UAL0K
2023-09-23,1,GXOEB4VGM21UAL0K
2023-10-09,1,GXOEB4VGM21UAL0K
2023-06-15,0,VMM2THSZ9NOA3I7Y
2023-06-30,0,VMM2THSZ9NOA3I7Y
2023-08-09,1,VMM2THSZ9NOA3I7Y
2023-09-21,1,VMM2THSZ9NOA3I7Y
2023-10-01,1,VMM2THSZ9NOA3I7Y
2024-02-19,0,VMM2THSZ9NOA3I7Y
2024-07-07,1,VMM2THSZ9NOA3I7Y
2024-07-15,1,VMM2THSZ9NOA3I7Y
2024-09-18,0,VMM2THSZ9NOA3I7Y
2024-11-27,1,VMM2THSZ9NOA3I7Y
2024-12-19,1,VMM2THSZ9NOA3I7Y
2025-03-24,0,VMM2THSZ9NOA3I7Y
2023-05-19,0,SMSAZT0CYZ1UB2PF
2023-06-16,1,SMSAZT0CYZ1UB2PF
2023-08-31,1,SMSAZT0CYZ1UB2PF
2023-09-23,1,SMSAZT0CYZ1UB2PF
2024-03-08,1,SMSAZT0CYZ1UB2PF
2022-10-05,0,0U35QAHO7FSBN3AM
2022-10-29,1,0U35QAHO7FSBN3AM
2022-11-15,0,0U35QAHO7FSBN3AM
2022-12-01,1,0U35QAHO7FSBN3AM
2023-01-21,1,0U35QAHO7FSBN3AM
2023-02-23,1,0U35QAHO7FSBN3AM
2023-03-24,1,0U35QAHO7FSBN3AM
2023-03-30,1,0U35QAHO7FSBN3AM
2023-05-27,1,0U35QAHO7FSBN3AM
2024-06-22,1,PX6OIMGPU74Y9NCX
2025-01-23,1,S4GAAMYTGJE1SJMX
2024-01-06,1,CYAQW9DSALHJXL2U
2024-03-23,0,CYAQW9DSALHJXL2U
2024-06-10,1,CYAQW9DSALHJXL2U
2024-08-12,1,CYAQW9DSALHJXL2U
2024-09-23,1,CYAQW9DSALHJXL2U
2024-12-30,1,CYAQW9DSALHJXL2U
2025-01-02,0,CYAQW9DSALHJXL2U
2025-02-18,1,CYAQW9DSALHJXL2U
2025-05-10,1,CYAQW9DSALHJXL2U
2025-07-24,0,CYAQW9DSALHJXL2U
2025-07-28,0,CYAQW9DSALHJXL2U
2025-08-13,1,CYAQW9DSALHJXL2U
2025-06-10,1,0FCHXY14C9E1R3YQ
2025-07-14,1,0FCHXY14C9E1R3YQ
2025-07-19,1,0FCHXY14C9E1R3YQ
2025-08-11,0,0FCHXY14C9E1R3YQ
2022-11-06,1,214OSMGP47U19RCX
2023-04-27,1,214OSMGP47U19RCX
2023-07-24,1,214OSMGP47U19RCX
2024-03-12,1,214OSMGP47U19RCX
2024-05-23,1,214OSMGP47U19RCX
2025-07-09,0,ETYXQUBJSKMAI3HY
2025-07-26,1,ETYXQUBJSKMAI3HY
2023-11-20,1,EXDBW7PEYD2TH6V3
2024-01-26,1,EXDBW7PEYD2TH6V3
2024-01-31,1,EXDBW7PEYD2TH6V3
2024-05-17,1,EXDBW7PEYD2TH6V3
2024-07-02,1,EXDBW7PEYD2TH6V3
2024-10-04,1,EXDBW7PEYD2TH6V3
2024-10-22,1,EXDBW7PEYD2TH6V3
2024-11-13,0,EXDBW7PEYD2TH6V3
2024-11-22,1,EXDBW7PEYD2TH6V3
2025-02-27,1,EXDBW7PEYD2TH6V3
2025-05-27,1,EXDBW7PEYD2TH6V3
2025-06-01,1,EXDBW7PEYD2TH6V3
2025-07-30,1,EXDBW7PEYD2TH6V3
2023-03-25,1,2TXKHKYTGJ51S9MX
2023-06-24,1,2TXKHKYTGJ51S9MX
2023-07-12,1,2TXKHKYTGJ51S9MX
2023-08-08,0,2TXKHKYTGJ51S9MX
2023-09-04,1,2TXKHKYTGJ51S9MX
2023-10-18,1,2TXKHKYTGJ51S9MX
2023-11-09,0,2TXKHKYTGJ51S9MX
2023-12-16,1,2TXKHKYTGJ51S9MX
2024-02-23,1,2TXKHKYTGJ51S9MX
2023-02-11,0,01EGNP7DJ8GBKIRM
2023-03-26,0,01EGNP7DJ8GBKIRM
2023-04-09,1,01EGNP7DJ8GBKIRM
2023-05-20,0,01EGNP7DJ8GBKIRM
2023-07-17,1,01EGNP7DJ8GBKIRM
2023-10-03,1,01EGNP7DJ8GBKIRM
2023-11-19,1,01EGNP7DJ8GBKIRM
2024-01-12,1,01EGNP7DJ8GBKIRM
2024-04-17,1,01EGNP7DJ8GBKIRM
2022-09-23,1,CFLK59YTEJAYSKMX
2023-04-09,1,CFLK59YTEJAYSKMX
2024-01-24,1,SY9WDI0CYZ6UBZPF
2024-01-31,1,SY9WDI0CYZ6UBZPF
2024-02-10,1,SY9WDI0CYZ6UBZPF
2024-02-18,1,SY9WDI0CYZ6UBZPF
2024-03-09,1,SY9WDI0CYZ6UBZPF
2024-07-18,1,SY9WDI0CYZ6UBZPF
2024-11-30,1,SY9WDI0CYZ6UBZPF
2025-02-08,1,SY9WDI0CYZ6UBZPF
2025-05-02,0,SY9WDI0CYZ6UBZPF
2025-05-13,1,SY9WDI0CYZ6UBZPF
2024-01-12,1,P46TQ4A9R31H83B1
2024-02-13,1,P46TQ4A9R31H83B1
2024-06-27,1,P46TQ4A9R31H83B1
2024-07-24,1,P46TQ4A9R31H83B1
2024-11-16,0,P46TQ4A9R31H83B1
2025-01-04,1,P46TQ4A9R31H83B1
2024-01-22,1,0XXI8DE0TS71OIGQ
2024-01-29,1,0XXI8DE0TS71OIGQ
2024-12-30,0,SUUKVFYTGJQ1SOMX
2022-12-10,0,EMRVOE27BWPO5LZ4
2022-12-17,1,EMRVOE27BWPO5LZ4
2023-01-08,0,EMRVOE27BWPO5LZ4
2025-02-19,1,VFTFPJMUGOBM7F15
2025-04-03,1,VFTFPJMUGOBM7F15
2025-04-12,1,VFTFPJMUGOBM7F15
2025-08-11,1,VFTFPJMUGOBM7F15
2024-07-27,1,2MVM1WGP45I19SCX
2024-08-26,1,2MVM1WGP45I19SCX
2025-04-10,1,GUCA2THO71YBN3AM
2025-04-15,1,GUCA2THO71YBN3AM
2025-08-04,1,GUCA2THO71YBN3AM
2025-05-24,1,CXAT4S0C13D4BWPF
2023-07-18,1,24IMV3YTG5X1SJMX
2023-12-29,1,24IMV3YTG5X1SJMX
2024-02-02,1,24IMV3YTG5X1SJMX
2023-04-18,1,PY4BH0R2OYEHFIS1
2023-07-14,1,PY4BH0R2OYEHFIS1
2023-08-03,1,PY4BH0R2OYEHFIS1
2024-02-27,1,PY4BH0R2OYEHFIS1
2024-04-01,1,PY4BH0R2OYEHFIS1
2024-06-06,1,PY4BH0R2OYEHFIS1
2024-07-05,1,PY4BH0R2OYEHFIS1
2024-08-14,1,PY4BH0R2OYEHFIS1
2024-09-28,1,PY4BH0R2OYEHFIS1
2022-03-14,0,GF5YVO14CXH1R3YQ
2022-04-03,0,GF5YVO14CXH1R3YQ
2022-04-08,1,GF5YVO14CXH1R3YQ
2022-12-27,1,GF5YVO14CXH1R3YQ
2023-01-09,0,GF5YVO14CXH1R3YQ
2023-08-29,1,S12TU80CY3WUBDPF
2023-09-26,1,S12TU80CY3WUBDPF
2023-11-29,0,S12TU80CY3WUBDPF
2024-02-12,1,S12TU80CY3WUBDPF
2024-05-24,1,S12TU80CY3WUBDPF
2024-05-31,0,S12TU80CY3WUBDPF
2024-07-17,1,S12TU80CY3WUBDPF
2024-08-21,1,S12TU80CY3WUBDPF
2024-08-22,1,S12TU80CY3WUBDPF
2024-10-05,1,S12TU80CY3WUBDPF
2022-05-09,1,VTQHDUBJSMMAI3HY
2022-07-23,1,VTQHDUBJSMMAI3HY
2022-07-25,1,VTQHDUBJSMMAI3HY
2022-09-11,1,VTQHDUBJSMMAI3HY
2022-10-16,0,VTQHDUBJSMMAI3HY
2022-12-04,1,VTQHDUBJSMMAI3HY
2023-02-04,1,VTQHDUBJSMMAI3HY
2023-05-10,0,VTQHDUBJSMMAI3HY
2023-08-26,1,VTQHDUBJSMMAI3HY
2023-10-31,1,VTQHDUBJSMMAI3HY
2023-12-30,1,VTQHDUBJSMMAI3HY
2024-03-01,1,VTQHDUBJSMMAI3HY
2022-11-14,1,VX81MZCV4QSMJ8E5
2022-12-13,1,VX81MZCV4QSMJ8E5
2023-01-04,1,VX81MZCV4QSMJ8E5
2024-01-12,1,STP9VKDTG551S9MX
2024-01-14,1,STP9VKDTG551S9MX
2024-02-15,0,STP9VKDTG551S9MX
2024-02-23,1,STP9VKDTG551S9MX
2024-03-25,1,STP9VKDTG551S9MX
2024-10-03,0,G1ON9C3RHU09QLDT
2022-05-31,1,PFP909DTE5AYSKMX
2022-07-12,1,PFP909DTE5AYSKMX
2022-07-13,1,PFP909DTE5AYSKMX
2022-10-19,1,PFP909DTE5AYSKMX
2023-03-01,1,PFP909DTE5AYSKMX
2023-09-09,1,PFP909DTE5AYSKMX
2023-11-15,1,PFP909DTE5AYSKMX
2023-11-26,1,PFP909DTE5AYSKMX
2023-03-20,1,C4UFT4W9YY1H83B1
2024-01-17,1,C4UFT4W9YY1H83B1
2024-04-24,1,C4UFT4W9YY1H83B1
2024-02-27,1,GXRR7QJG2FZUAL0K
2024-04-13,1,GXRR7QJG2FZUAL0K
2024-08-11,1,GXRR7QJG2FZUAL0K
2024-11-28,0,GXRR7QJG2FZUAL0K
2024-03-19,1,2UK93HDTX5Q1SOMX
2024-05-04,1,VMPL0FXZEMCA3I7Y
2024-12-31,0,VMPL0FXZEMCA3I7Y
2024-12-29,1,0UIMUXLOM1YBN3AM
2025-04-16,0,0UIMUXLOM1YBN3AM
2025-05-13,1,0UIMUXLOM1YBN3AM
2025-06-13,1,0UIMUXLOM1YBN3AM
2023-08-25,1,PXFFDFAP75RY9NCX
2023-09-08,1,PXFFDFAP75RY9NCX
2023-10-03,0,PXFFDFAP75RY9NCX
2023-01-14,1,S4YXKBDT55X1SJMX
2023-04-21,0,S4YXKBDT55X1SJMX
2023-10-08,1,S4YXKBDT55X1SJMX
2023-10-28,1,S4YXKBDT55X1SJMX
2024-02-08,1,S4YXKBDT55X1SJMX
2024-04-03,1,S4YXKBDT55X1SJMX
2024-05-23,1,S4YXKBDT55X1SJMX
2024-07-16,1,S4YXKBDT55X1SJMX
2023-04-05,1,CYD1CXK104VJXL2U
2023-04-24,1,CYD1CXK104VJXL2U
2022-05-28,0,0FMQJQZABXH1R3YQ
2022-08-09,1,0FMQJQZABXH1R3YQ
2022-10-17,1,0FMQJQZABXH1R3YQ
2023-03-01,1,0FMQJQZABXH1R3YQ
2023-03-12,1,0FMQJQZABXH1R3YQ
2022-05-26,1,21GFLJAK85N19RCX
2022-05-31,1,21GFLJAK85N19RCX
2022-06-08,1,21GFLJAK85N19RCX
2022-08-05,1,21GFLJAK85N19RCX
2022-12-10,1,21GFLJAK85N19RCX
2022-11-25,1,ET0Y4X6M1MMAI3HY
2023-02-19,0,ET0Y4X6M1MMAI3HY
2023-04-10,1,ET0Y4X6M1MMAI3HY
2023-06-08,1,ET0Y4X6M1MMAI3HY
2024-07-24,1,2T6UFAD5Q551S9MX
2024-01-23,1,011SVF54C1GBKIRM
2024-06-04,1,011SVF54C1GBKIRM
2024-06-26,0,011SVF54C1GBKIRM
2022-04-05,1,CF3UNXDBH5AYSKMX
2022-04-10,0,CF3UNXDBH5AYSKMX
2022-04-11,1,CF3UNXDBH5AYSKMX
2022-06-12,1,CF3UNXDBH5AYSKMX
2022-09-05,1,CF3UNXDBH5AYSKMX
2022-11-01,1,CF3UNXDBH5AYSKMX
2023-01-12,1,CF3UNXDBH5AYSKMX
2023-01-22,1,CF3UNXDBH5AYSKMX
2023-02-10,1,CF3UNXDBH5AYSKMX
2023-07-31,1,CF3UNXDBH5AYSKMX
2023-08-18,1,CF3UNXDBH5AYSKMX
2023-08-30,0,CF3UNXDBH5AYSKMX
2024-01-24,1,CF3UNXDBH5AYSKMX
2023-12-10,1,SYSVHBOXL36UBZPF
2024-02-21,1,SYSVHBOXL36UBZPF
2024-04-04,1,SYSVHBOXL36UBZPF
2024-06-02,1,SYSVHBOXL36UBZPF
2024-06-11,1,SYSVHBOXL36UBZPF
2024-08-02,0,SYSVHBOXL36UBZPF
2024-10-30,0,SYSVHBOXL36UBZPF
2025-01-07,1,SYSVHBOXL36UBZPF
2025-05-17,1,SYSVHBOXL36UBZPF
2025-07-02,1,SYSVHBOXL36UBZPF
2024-04-05,1,P4FJIXW1YY1H83B1
2024-04-26,1,P4FJIXW1YY1H83B1
2024-07-13,0,P4FJIXW1YY1H83B1
2024-10-19,1,P4FJIXW1YY1H83B1
2025-01-15,1,P4FJIXW1YY1H83B1
2025-05-03,1,P4FJIXW1YY1H83B1
2024-07-21,1,0X6C3KHOSX71OIGQ
2024-07-30,0,0X6C3KHOSX71OIGQ
2024-08-08,1,0X6C3KHOSX71OIGQ
2024-09-11,1,0X6C3KHOSX71OIGQ
2024-09-19,1,0X6C3KHOSX71OIGQ
2024-11-09,1,0X6C3KHOSX71OIGQ
2025-02-09,1,0X6C3KHOSX71OIGQ
2023-05-16,1,SUEURHDQX5Q1SOMX
2023-06-29,1,SUEURHDQX5Q1SOMX
2023-12-10,1,SUEURHDQX5Q1SOMX
2024-11-08,1,SUEURHDQX5Q1SOMX
2024-11-15,1,SUEURHDQX5Q1SOMX
2025-02-01,0,EMAD5XFMVTPO5LZ4
2025-02-14,1,EMAD5XFMVTPO5LZ4
2025-05-17,1,VFC4852HAQBM7F15
2025-05-25,1,VFC4852HAQBM7F15
2025-08-02,1,VFC4852HAQBM7F15
2022-03-16,1,GUMXIXLYM1YTNAAM
2022-09-16,1,GUMXIXLYM1YTNAAM
2022-11-17,1,GUMXIXLYM1YTNAAM
2022-12-21,1,GUMXIXLYM1YTNAAM
2023-02-13,1,GUMXIXLYM1YTNAAM
2025-05-15,1,CXDJQXOBZ3DRBTPF
2022-03-18,0,245H74DX55X3SMMX
2022-03-26,1,245H74DX55X3SMMX
2022-10-28,1,PYG53RQUGYE0FBS1
2022-11-13,1,PYG53RQUGYE0FBS1
2023-01-15,1,PYG53RQUGYE0FBS1
2023-02-14,1,PYG53RQUGYE0FBS1
2023-04-12,1,PYG53RQUGYE0FBS1
2023-05-14,1,PYG53RQUGYE0FBS1
2023-07-31,0,PYG53RQUGYE0FBS1
2023-10-29,1,PYG53RQUGYE0FBS1
2023-11-04,1,PYG53RQUGYE0FBS1
2023-11-06,1,PYG53RQUGYE0FBS1
2024-09-29,1,GFLBITZABXHJRYYQ
2024-10-18,1,GFLBITZABXHJRYYQ
2025-03-14,1,GFLBITZABXHJRYYQ
2025-04-12,1,GFLBITZABXHJRYYQ
2025-01-17,1,S19JA0OQ63W8BTPF
2025-03-01,1,S19JA0OQ63W8BTPF
2022-10-28,0,VTWQI96M1MMUIHHY
2022-11-03,0,VTWQI96M1MMUIHHY
2022-12-17,1,VTWQI96M1MMUIHHY
2022-12-26,1,VTWQI96M1MMUIHHY
2023-02-18,1,VTWQI96M1MMUIHHY
2023-07-04,0,VTWQI96M1MMUIHHY
2022-08-09,1,VXXAFGBJRQS2J1E5
2022-10-13,1,VXXAFGBJRQS2J1E5
2023-02-17,1,VXXAFGBJRQS2J1E5
2023-02-20,0,VXXAFGBJRQS2J1E5
2023-03-21,1,VXXAFGBJRQS2J1E5
2023-04-08,1,VXXAFGBJRQS2J1E5
2023-07-20,1,VXXAFGBJRQS2J1E5
2023-08-11,0,VXXAFGBJRQS2J1E5
2023-09-06,1,VXXAFGBJRQS2J1E5
2023-09-12,0,VXXAFGBJRQS2J1E5
2023-10-05,0,VXXAFGBJRQS2J1E5
2023-11-12,1,VXXAFGBJRQS2J1E5
2023-12-14,1,VXXAFGBJRQS2J1E5
2024-01-27,1,VXXAFGBJRQS2J1E5
2024-01-30,1,VXXAFGBJRQS2J1E5
2024-03-17,1,VXXAFGBJRQS2J1E5
2025-05-04,1,STT3M4K5Q55KXMMX
2025-07-16,1,G1REDZGYPU0CPODT
2025-08-10,0,G1REDZGYPU0CPODT
2023-10-02,1,PFT3MUKBH5AOXMMX
2023-10-19,1,PFT3MUKBH5AOXMMX
2023-12-25,1,PFT3MUKBH5AOXMMX
2024-02-21,1,PFT3MUKBH5AOXMMX
2024-04-20,1,PFT3MUKBH5AOXMMX
2024-05-01,1,PFT3MUKBH5AOXMMX
2024-06-06,1,PFT3MUKBH5AOXMMX
2024-06-30,1,PFT3MUKBH5AOXMMX
2025-05-13,1,2YPLCGWFI58L8MCX
2025-06-10,1,2YPLCGWFI58L8MCX
2024-08-07,1,C4E4BOT1YY141BB1
2024-09-08,1,C4E4BOT1YY141BB1
2025-04-10,0,C4E4BOT1YY141BB1
2023-07-15,1,GXA80PIA2FZ7W40K
2023-08-04,1,GXA80PIA2FZ7W40K
2023-09-17,1,GXA80PIA2FZ7W40K
2024-02-13,1,GXA80PIA2FZ7W40K
2024-03-23,1,GXA80PIA2FZ7W40K
2024-03-24,1,GXA80PIA2FZ7W40K
2023-06-20,1,2UN3M4KQX5QFXMMX
2023-06-23,1,2UN3M4KQX5QFXMMX
2022-10-11,0,VMTP7SVTEMCVGH7Y
2022-11-12,0,VMTP7SVTEMCVGH7Y
2023-04-15,0,VMTP7SVTEMCVGH7Y
2023-08-04,0,VMTP7SVTEMCVGH7Y
2023-11-28,1,VMTP7SVTEMCVGH7Y
2024-05-09,1,VMTP7SVTEMCVGH7Y
2024-05-23,0,VMTP7SVTEMCVGH7Y
2024-05-28,1,VMTP7SVTEMCVGH7Y
2023-07-09,1,EF5K14FHAQB95115
2023-08-15,1,EF5K14FHAQB95115
2023-10-15,1,EF5K14FHAQB95115
2025-04-13,1,SM2YP0N5W3LN6TPF
2025-06-26,1,SM2YP0N5W3LN6TPF
2024-04-04,1,0U5HAJ4YM1YTMAAM
2024-04-06,0,0U5HAJ4YM1YTMAAM
2024-06-02,1,0U5HAJ4YM1YTMAAM
2024-06-10,1,0U5HAJ4YM1YTMAAM
2024-08-24,0,0U5HAJ4YM1YTMAAM
2024-10-10,1,0U5HAJ4YM1YTMAAM
2025-02-19,1,0U5HAJ4YM1YTMAAM
2025-03-04,0,0U5HAJ4YM1YTMAAM
2025-03-29,0,PX84CEW975RD8MCX
2024-11-18,1,S40YM4KX55X3XMMX
2024-11-23,1,S40YM4KX55X3XMMX
2024-12-10,1,S40YM4KX55X3XMMX
2025-01-27,0,S40YM4KX55X3XMMX
2025-02-14,0,S40YM4KX55X3XMMX
2025-03-16,1,S40YM4KX55X3XMMX
2025-04-16,1,S40YM4KX55X3XMMX
2025-05-11,1,S40YM4KX55X3XMMX
2024-09-05,0,CYOA2DC104VGV92U
2024-11-13,1,0FP1YT3ABXHJQYYQ
2024-12-14,1,0FP1YT3ABXHJQYYQ
2025-05-18,0,0FP1YT3ABXHJQYYQ
2025-05-21,1,0FP1YT3ABXHJQYYQ
2025-06-05,0,0FP1YT3ABXHJQYYQ
2025-08-13,1,0FP1YT3ABXHJQYYQ
2025-02-04,1,21Y4CGWK85N68MCX
2025-03-21,1,21Y4CGWK85N68MCX
2025-05-13,0,21Y4CGWK85N68MCX
2024-11-26,1,ET4BV9UM1MMUYHHY
2024-12-08,1,ET4BV9UM1MMUYHHY
2025-02-27,0,ET4BV9UM1MMUYHHY
2025-04-26,1,ET4BV9UM1MMUYHHY
2025-06-07,0,ET4BV9UM1MMUYHHY
2023-01-23,1,EXRMJ08HDK2SLUV3
2023-06-11,1,EXRMJ08HDK2SLUV3
2022-11-14,1,2TFOW4K5Q55KXMMX
2022-12-30,1,2TFOW4K5Q55KXMMX
2023-01-23,1,2TFOW4K5Q55KXMMX
2023-01-31,1,2TFOW4K5Q55KXMMX
2023-03-07,1,2TFOW4K5Q55KXMMX
2024-06-27,1,01VIMY04C1GPCARM
2024-07-22,1,01VIMY04C1GPCARM
2024-09-21,1,01VIMY04C1GPCARM
2024-11-29,1,01VIMY04C1GPCARM
2024-12-06,0,01VIMY04C1GPCARM
2024-12-13,1,01VIMY04C1GPCARM
2025-04-29,1,01VIMY04C1GPCARM
2025-06-13,1,01VIMY04C1GPCARM
2023-12-01,1,CFIO2HKBH5AOXMMX
2024-01-23,1,CFIO2HKBH5AOXMMX
2024-02-22,0,CFIO2HKBH5AOXMMX
2024-02-27,1,CFIO2HKBH5AOXMMX
2024-08-08,1,CFIO2HKBH5AOXMMX
2024-11-13,1,CFIO2HKBH5AOXMMX
2025-01-09,1,CFIO2HKBH5AOXMMX
2025-02-23,1,CFIO2HKBH5AOXMMX
2023-12-07,0,SYBD3FNXL36I6TPF
2025-07-07,1,0XF7ABLOSX7ZNYGQ
2022-11-09,1,SU1O6QKQX5QFXMMX
2023-01-12,1,SU1O6QKQX5QFXMMX
2023-01-27,0,SU1O6QKQX5QFXMMX
2023-01-31,1,SU1O6QKQX5QFXMMX
2023-03-27,0,SU1O6QKQX5QFXMMX
2023-04-23,1,SU1O6QKQX5QFXMMX
2024-02-03,1,EMD6UTEMVTPE0JZ4
2024-07-15,1,EMD6UTEMVTPE0JZ4
2024-09-12,1,EMD6UTEMVTPE0JZ4
2024-10-05,1,EMD6UTEMVTPE0JZ4
2023-01-30,1,VFM9ZAF3AQB95115
2023-02-06,1,VFM9ZAF3AQB95115
2022-05-31,0,2MEQQ5WSN5IW8MCX
2022-06-20,1,2MEQQ5WSN5IW8MCX
2022-08-19,1,2MEQQ5WSN5IW8MCX
2022-08-25,1,2MEQQ5WSN5IW8MCX
2022-12-21,1,2MEQQ5WSN5IW8MCX
2023-01-13,1,2MEQQ5WSN5IW8MCX
2023-05-03,1,2MEQQ5WSN5IW8MCX
2023-05-17,1,2MEQQ5WSN5IW8MCX
2023-12-26,1,GUPYPY43M1YTMAAM
2024-02-10,1,GUPYPY43M1YTMAAM
2024-03-13,1,GUPYPY43M1YTMAAM
2025-03-08,1,CXOK9JN6Z3DR6TPF
2025-04-22,1,CXOK9JN6Z3DR6TPF
2025-08-26,1,CXOK9JN6Z3DR6TPF
2025-08-27,1,CXOK9JN6Z3DR6TPF
2023-12-02,1,24LQLXKJ55X3XMMX
2024-05-04,1,24LQLXKJ55X3XMMX
2024-05-30,1,24LQLXKJ55X3XMMX
2024-12-15,1,24LQLXKJ55X3XMMX
2025-01-09,1,24LQLXKJ55X3XMMX
2025-03-07,1,24LQLXKJ55X3XMMX
2025-03-08,1,24LQLXKJ55X3XMMX
2022-01-31,1,GF35KB3K6XHJQYYQ
2022-02-16,1,GF35KB3K6XHJQYYQ
2023-01-28,1,GF35KB3K6XHJQYYQ
2023-03-07,1,GF35KB3K6XHJQYYQ
2023-05-01,1,GF35KB3K6XHJQYYQ
2024-07-10,1,S1SK7KNDO3W86TPF
2024-08-02,1,S1SK7KNDO3W86TPF
2024-08-22,0,S1SK7KNDO3W86TPF
2024-10-07,0,S1SK7KNDO3W86TPF
2025-04-05,1,S1SK7KNDO3W86TPF
2025-08-10,0,S1SK7KNDO3W86TPF
2025-03-07,0,VTK1FMU3LMMUYHHY
2023-06-27,1,VX6XLA6IQQS2I1E5
2025-02-09,1,STCTO5C9245KXMMX
2025-02-10,0,STCTO5C9245KXMMX
2025-05-12,1,STCTO5C9245KXMMX
2025-05-24,1,STCTO5C9245KXMMX
2025-07-24,0,STCTO5C9245KXMMX
2022-09-01,1,G1AR84AL370CPODT
2022-09-21,1,G1AR84AL370CPODT
2022-11-06,0,G1AR84AL370CPODT
2022-11-12,0,G1AR84AL370CPODT
2022-11-30,1,G1AR84AL370CPODT
2023-01-15,1,G1AR84AL370CPODT
2023-07-13,1,G1AR84AL370CPODT
2023-12-29,1,G1AR84AL370CPODT
2022-09-13,1,PFCTFHCFL4AOXMMX
2022-10-08,1,PFCTFHCFL4AOXMMX
2022-11-02,1,PFCTFHCFL4AOXMMX
